"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Broiled Catfish with Lemon Wine Sauce recipe here: https://t.co/jWa5RGl0vL
#pond2plate #catfish #usfarmraised… https://t.co/gstkeIpUBo",FALSE,0,NA,2018-11-28 21:19:39,TRUE,NA,"1067890788883996689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CatfishPride",0,FALSE,FALSE,NA,NA
"Spicy Chipotle Catfish Sandwich recipe here: https://t.co/EGtgzQxbiX
#pond2plate #catfish #usfarmraised… https://t.co/8euv1L02fJ",FALSE,0,NA,2018-11-28 21:18:17,TRUE,NA,"1067890445412376577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CatfishPride",0,FALSE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:17:39,FALSE,NA,"1067890284871237632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SarahBanham",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:17:13,FALSE,NA,"1067890179824730113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","0cheltree00",1938,TRUE,FALSE,NA,NA
"RT @aimeehall1001: There's nothing like a @CatfishMTV reveal, and I can't wait to be glued to my 📺! Catch an all new season TONIGHT at 9/8c…",FALSE,0,NA,2018-11-28 21:16:22,FALSE,NA,"1067889963461681152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jakelxrd",12,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:16:11,FALSE,NA,"1067889916779143168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paigemarieb509",1938,TRUE,FALSE,NA,NA
"RT @CatfishMTV: .@NevSchulman and @JaneCarrey23 are on the search for Mike's mysterious love interest, but could Mike's curiosity put an en…",FALSE,0,NA,2018-11-28 21:15:52,FALSE,NA,"1067889838152605696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KAS_stoner",126,TRUE,FALSE,NA,NA
"My brain can't handle the amount of irony that today is also the anniversary of the start of Manti Te'o fake girlfr… https://t.co/kywxcRDAJS",FALSE,1,NA,2018-11-28 21:15:49,TRUE,NA,"1067889826421239809",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WVHNIC",0,FALSE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:15:22,FALSE,NA,"1067889711258193921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loveueternallyy",1938,TRUE,FALSE,NA,NA
"RT @aimeehall1001: There's nothing like a @CatfishMTV reveal, and I can't wait to be glued to my 📺! Catch an all new season TONIGHT at 9/8c…",FALSE,0,NA,2018-11-28 21:15:13,FALSE,NA,"1067889673186566144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suebouchard313",12,TRUE,FALSE,NA,NA
"RT @Marie_TBD: I’m literally a huge @CatfishMTV fan. Show cracks me up. Tonight’s the season premiere and @NevSchulman has some new co-host…",FALSE,0,NA,2018-11-28 21:14:47,FALSE,NA,"1067889567066480641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RenLyne18",6,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:14:28,FALSE,NA,"1067889487437602825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grace_viviann",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:14:20,FALSE,NA,"1067889451928449024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MusiicSavedMee",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:14:12,FALSE,NA,"1067889416851480576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamjailene",1938,TRUE,FALSE,NA,NA
"RT @aimeehall1001: There's nothing like a @CatfishMTV reveal, and I can't wait to be glued to my 📺! Catch an all new season TONIGHT at 9/8c…",FALSE,0,NA,2018-11-28 21:13:46,FALSE,NA,"1067889308621770753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","linoftwerkteam",12,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:13:29,FALSE,NA,"1067889237624856585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","magsmaz",1938,TRUE,FALSE,NA,NA
"RT @aimeehall1001: There's nothing like a @CatfishMTV reveal, and I can't wait to be glued to my 📺! Catch an all new season TONIGHT at 9/8c…",FALSE,0,NA,2018-11-28 21:13:07,FALSE,NA,"1067889145203253248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KAS_stoner",12,TRUE,FALSE,NA,NA
"RT @aimeehall1001: There's nothing like a @CatfishMTV reveal, and I can't wait to be glued to my 📺! Catch an all new season TONIGHT at 9/8c…",FALSE,0,NA,2018-11-28 21:12:56,FALSE,NA,"1067889098680139776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CatfishMTV",12,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:11:44,FALSE,NA,"1067888798477025280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JNAPDR",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:11:00,FALSE,NA,"1067888613566947338",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carley_white",1938,TRUE,FALSE,NA,NA
"Bitches be cray #catfish",FALSE,0,NA,2018-11-28 21:09:16,FALSE,NA,"1067888176826445824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","geekcartel",0,FALSE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:09:11,FALSE,NA,"1067888154189996038",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maria_szur",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:09:00,FALSE,NA,"1067888108065234957",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FrameIsla",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:08:31,FALSE,NA,"1067887986765787136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jesscupcake47",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:08:09,FALSE,NA,"1067887896013807617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Muminahx",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:07:41,FALSE,NA,"1067887778501992460",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RickieNicki",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:06:41,FALSE,NA,"1067887526373990407",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","menguinmarie",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:06:23,FALSE,NA,"1067887452579397634",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Isabel__Eaton",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:05:54,FALSE,NA,"1067887329925373957",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caseyannedwards",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:05:45,FALSE,NA,"1067887290570235905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danikittyjoshua",1938,TRUE,FALSE,NA,NA
"Make sure you tune into @MTV for the return of #Catfish 

Can’t wait to see the new co-hosts! Don't miss it TONIGHT at 9/8c, on @MTV! 🙌",FALSE,50,NA,2018-11-28 21:04:17,FALSE,NA,"1067886922293551109",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joss_mooney",4,FALSE,FALSE,NA,NA
"@Marie_TBD See you there sis! ❤️ #Catfish",FALSE,4,"Marie_TBD",2018-11-28 21:04:14,FALSE,"1067885760316153858","1067886912545988613","338437527","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CatfishMTV",0,FALSE,FALSE,NA,NA
"RT @CatfishMTV: .@NevSchulman is BACK with all new co-host ready to tackle new cases! #Catfish returns TONIGHT at 9/8c on @MTV! 🙌",FALSE,0,NA,2018-11-28 21:03:52,FALSE,NA,"1067886819491160065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheTTT333",68,TRUE,FALSE,NA,NA
"There's nothing like a @CatfishMTV reveal, and I can't wait to be glued to my 📺! Catch an all new season TONIGHT at… https://t.co/OsXnckBL0a",FALSE,97,NA,2018-11-28 21:03:52,TRUE,NA,"1067886817544949760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aimeehall1001",12,FALSE,FALSE,NA,NA
"RT @Marie_TBD: I’m literally a huge @CatfishMTV fan. Show cracks me up. Tonight’s the season premiere and @NevSchulman has some new co-host…",FALSE,0,NA,2018-11-28 21:03:23,FALSE,NA,"1067886696191016961",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CatfishMTV",6,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:03:11,FALSE,NA,"1067886646044082176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raekashay",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:02:53,FALSE,NA,"1067886571960090626",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Miss_ChantelleH",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:02:36,FALSE,NA,"1067886501365657600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","krystxlha",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:02:22,FALSE,NA,"1067886439604600832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anderbetts90",1938,TRUE,FALSE,NA,NA
"RT @Marie_TBD: I’m literally a huge @CatfishMTV fan. Show cracks me up. Tonight’s the season premiere and @NevSchulman has some new co-host…",FALSE,0,NA,2018-11-28 21:00:59,FALSE,NA,"1067886093977231363",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hunter_http",6,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 21:00:58,FALSE,NA,"1067886087765442560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yesichavez95",1938,TRUE,FALSE,NA,NA
"Yes.. #Catfish is back on MTV tonight without @maxjoseph 😢 But there are all NEW cases, and a possible new host?  C… https://t.co/FFTULf48Gj",FALSE,1,NA,2018-11-28 21:00:18,TRUE,NA,"1067885919062171656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","feelingthevibe",0,FALSE,FALSE,NA,NA
"I’m literally a huge @CatfishMTV fan. Show cracks me up. Tonight’s the season premiere and @NevSchulman has some ne… https://t.co/KuOirAbSfh",FALSE,107,NA,2018-11-28 20:59:40,TRUE,NA,"1067885760316153858",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marie_TBD",6,FALSE,FALSE,NA,NA
"@thnkpink07 Mood! #Catfish",FALSE,1,"thnkpink07",2018-11-28 20:59:29,FALSE,"1067862509980389376","1067885716120715264","40175199","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CatfishMTV",0,FALSE,FALSE,NA,NA
"@lockep88 @MTV Jane Carrey! Yes, yes she is! 😊 #Catfish",FALSE,0,"lockep88",2018-11-28 20:58:51,FALSE,"1067868204603711490","1067885555357237248","576172189","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CatfishMTV",1,FALSE,FALSE,NA,NA
"@lexileigh22 @ryberga Recite it please! We're listening 👂#Catfish",FALSE,0,"lexileigh22",2018-11-28 20:58:09,FALSE,"1067878298682834945","1067885380773584908","205122167","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CatfishMTV",0,FALSE,FALSE,NA,NA
"RT @CatfishMTV: .@NevSchulman is BACK with all new co-host ready to tackle new cases! #Catfish returns TONIGHT at 9/8c on @MTV! 🙌",FALSE,0,NA,2018-11-28 20:56:43,FALSE,NA,"1067885020088606743",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IronEagleHeart",68,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:56:22,FALSE,NA,"1067884931089670167",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","becdevaul",1938,TRUE,FALSE,NA,NA
"RT @MTV: .@NevSchulman and @JaneCarrey23 are on the search for Mike's mysterious love interest during tonight's episode of #Catfish at 9/8c…",FALSE,0,NA,2018-11-28 20:56:19,FALSE,NA,"1067884918510952450",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paramountnet",11,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:55:09,FALSE,NA,"1067884623567482880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_millz93",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:54:32,FALSE,NA,"1067884468046897153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abiigaylerose",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:51:15,FALSE,NA,"1067883641085280256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imnotladygaga2",1938,TRUE,FALSE,NA,NA
"RT @c00kinbabe: #Catfish #OperationSurpriseParty Operation Surprise Party",FALSE,0,NA,2018-11-28 20:51:04,FALSE,NA,"1067883596197838849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kathy101252",3,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:50:03,FALSE,NA,"1067883341263732736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ericaabigail_20",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:48:27,FALSE,NA,"1067882939566997506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amander5sos",1938,TRUE,FALSE,NA,NA
"@_DaeDaddy Don't worry! We're back in action TONIGHT at 9/8c on @MTV! #Catfish",FALSE,1,"_DaeDaddy",2018-11-28 20:48:02,FALSE,"1067875900396642310","1067882833757315080","305297239","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CatfishMTV",0,FALSE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:47:08,FALSE,NA,"1067882607650775044",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ambrijenae",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:45:20,FALSE,NA,"1067882153290211333",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allyspoons",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:45:15,FALSE,NA,"1067882132075421698",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Lauren_Nicolee",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:45:09,FALSE,NA,"1067882109174497281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MoxleyOlivia",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:45:02,FALSE,NA,"1067882078786580480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chelseabarker98",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:44:57,FALSE,NA,"1067882058884763649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marie_01_05",1938,TRUE,FALSE,NA,NA
"RT @CatfishMTV: Betrayed by the 🍆 print! 😩 Is sending a fake nude a form of #Catfish-ing? 🤔 Find out on the premiere TONIGHT at 9/8c, on @M…",FALSE,0,NA,2018-11-28 20:44:01,FALSE,NA,"1067881823588556805",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RFCAnne2888",30,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:43:57,FALSE,NA,"1067881805624225792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katieettcwbacca",1938,TRUE,FALSE,NA,NA
"RT @MTV: .@NevSchulman and @JaneCarrey23 are on the search for Mike's mysterious love interest during tonight's episode of #Catfish at 9/8c…",FALSE,0,NA,2018-11-28 20:43:20,FALSE,NA,"1067881651764699139",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","thee_1blonde",11,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:43:06,FALSE,NA,"1067881590481514496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allyoop1396",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:42:15,FALSE,NA,"1067881378883063808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","briannapope21",1938,TRUE,FALSE,NA,NA
"RT @Viacom: After 7 successful seasons, @CatfishMTV is back with more wild episodes. 🙌 Explore the truths and lies of online dating with cr…",FALSE,0,NA,2018-11-28 20:41:30,FALSE,NA,"1067881190563213312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rbabanksoleprop",10,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:39:36,FALSE,NA,"1067880713180127237",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JennaRichard18",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:39:21,FALSE,NA,"1067880646377439232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShaunWyrnn",1938,TRUE,FALSE,NA,NA
"@abc13houston It's a #GOOD thing the #MEAT processors' machinery could not accommodate #KnickersTheCow. Regardless… https://t.co/rrcpK114Cs",FALSE,0,"abc13houston",2018-11-28 20:39:16,TRUE,"1067651898914807808","1067880625401733124","16247383","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gloseeker",0,FALSE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:38:14,FALSE,NA,"1067880365392576512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marika_carlson",1938,TRUE,FALSE,NA,NA
"RT @CatfishMTV: Betrayed by the 🍆 print! 😩 Is sending a fake nude a form of #Catfish-ing? 🤔 Find out on the premiere TONIGHT at 9/8c, on @M…",FALSE,0,NA,2018-11-28 20:37:35,FALSE,NA,"1067880205015048196",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babyashweiner",30,TRUE,FALSE,NA,NA
"RT @CatfishMTV: .@NevSchulman and @JaneCarrey23 are on the search for Mike's mysterious love interest, but could Mike's curiosity put an en…",FALSE,0,NA,2018-11-28 20:37:20,FALSE,NA,"1067880140020035584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nasxo__",126,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:36:52,FALSE,NA,"1067880023766573060",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PAT520RICK",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:36:09,FALSE,NA,"1067879844455702528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShyRister",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:36:02,FALSE,NA,"1067879815070523395",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyreniaxx",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:36:01,FALSE,NA,"1067879809844301824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KatelynRST",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:35:33,FALSE,NA,"1067879690172604416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aivkovic",1938,TRUE,FALSE,NA,NA
"#Catfish host Nev Schulman's accuser wants justice: ""I deserve to be heard"" https://t.co/9eI7siY5Fe",FALSE,2,NA,2018-11-28 20:35:28,FALSE,NA,"1067879673051385856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarlowNYC",0,FALSE,FALSE,NA,NA
"RT @CatfishMTV: Betrayed by the 🍆 print! 😩 Is sending a fake nude a form of #Catfish-ing? 🤔 Find out on the premiere TONIGHT at 9/8c, on @M…",FALSE,0,NA,2018-11-28 20:32:03,FALSE,NA,"1067878811579105281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brooke_bexley",30,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:30:56,FALSE,NA,"1067878530678235146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Princess_S17",1938,TRUE,FALSE,NA,NA
"RT @NevSchulman: No matter how mad you are, never call someone a fat ass Kelly Price. #Catfish #wednesdaywisdom",FALSE,0,NA,2018-11-28 20:30:05,FALSE,NA,"1067878315124563969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanaLatrese",1938,TRUE,FALSE,NA,NA
